"reclong","reclat"
162.24174,-84.59139
162.24823,-84.59101
162.19327,-84.59983
162.56225,-84.58047
162.62756,-84.57951
162.06762,-84.57362
162.33742,-84.59277
162.23514,-84.59234
162.0846,-84.57659
162.08015,-84.61552
162.24312,-84.5913
162.04531,-84.57771
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
162.21717,-84.59568
162.61426,-84.57935
162.18672,-84.60121
162.18602,-84.6015
162.08357,-84.57656
162.04424,-84.57774
162.18199,-84.60218
162.05562,-84.57631
162.61532,-84.57939
162.16312,-84.60384
162.49988,-84.57346
162.54007,-84.58166
162.17221,-84.6037
162.53848,-84.58179
162.12763,-84.6056
162.49958,-84.57338
162.24904,-84.59043
162.03858,-84.57909
162.02222,-84.57737
162.50019,-84.57335
162.18738,-84.59988
162.07686,-84.6129
162.49994,-84.57346
162.61446,-84.57925
162.12038,-84.60616
162.12722,-84.60555
162.24087,-84.5914
162.11311,-84.60638
168,-84
162.19588,-84.59921
161.94465,-84.61441
162.22824,-84.59222
162.16723,-84.60357
162.61452,-84.57926
162.07043,-84.56532
162.50008,-84.57335
162.12833,-84.60551
162.16963,-84.60362
162.07798,-84.57628
162.18785,-84.59994
162.24605,-84.59088
162.19579,-84.59914
162.12374,-84.60596
162.61377,-84.57932
162.06089,-84.57707
162.21143,-84.59694
162.18497,-84.60038
162.19599,-84.59918
162.12327,-84.6058
162.2473,-84.59071
168,-84
162.13295,-84.60512
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
161.94902,-84.61124
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
162.19487,-84.59924
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
NA,NA
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
168,-84
